citation,document_number,end_page,html_url,pdf_url,type,subtype,publication_date,signing_date,start_page,title,disposition_notes,executive_order_number
76 FR 19889, 2011-8642,19892,https://www.federalregister.gov/documents/2011/04/08/2011-8642/amendments-to-executive-orders-12824-12835-12859-and-13532-reestablishment-pursuant-to-executive,https://www.govinfo.gov/content/pkg/FR-2011-04-08/pdf/2011-8642.pdf,Presidential Document,Executive Order,04/08/2011,04/05/2011,19889,"Amendments to Executive Orders 12824, 12835, 12859, and 13532, Reestablishment Pursuant to Executive Order 13498, and Revocation of Executive Order 13507","Amends: EO 12824, December 7, 1992; EO 12835, January 25, 1993; EO 12859, August 16, 1993; EO 13532, February 26, 2010;;
 ;  Revokes: EO 13507, April 8, 2009;;
 ;  See: EO 13498, February 5, 2009",13569
76 FR 13495, 2011-5903,13497,https://www.federalregister.gov/documents/2011/03/11/2011-5903/extending-provisions-of-the-international-organizations-immunities-act-to-the-office-of-the-high,https://www.govinfo.gov/content/pkg/FR-2011-03-11/pdf/2011-5903.pdf,Presidential Document,Executive Order,03/11/2011,03/08/2011,13495,Extending Provisions of the International Organizations Immunities Act to the Office of the High Representative in Bosnia and Herzegovina and the International Civilian Office in Kosovo,"",13568
76 FR 13275, 2011-5728,13281,https://www.federalregister.gov/documents/2011/03/10/2011-5728/periodic-review-of-individuals-detained-at-guantnamo-bay-naval-station-pursuant-to-the-authorization,https://www.govinfo.gov/content/pkg/FR-2011-03-10/pdf/2011-5728.pdf,Presidential Document,Executive Order,03/10/2011,03/07/2011,13275,Periodic Review of Individuals Detained at Guantánamo Bay Naval Station Pursuant to the Authorization for Use of Military Force,"See: EO 13491, January 22, 2009; EO 13492, January 22, 2009",13567
76 FR 11315, 2011-4753,11318,https://www.federalregister.gov/documents/2011/03/02/2011-4753/blocking-property-and-prohibiting-certain-transactions-related-to-libya,https://www.govinfo.gov/content/pkg/FR-2011-03-02/pdf/2011-4753.pdf,Presidential Document,Executive Order,03/02/2011,02/25/2011,11315,Blocking Property and Prohibiting Certain Transactions Related to Libya,"See: EO 13726, April 19, 2016",13566
76 FR 7681, 2011-3257,7683,https://www.federalregister.gov/documents/2011/02/11/2011-3257/establishment-of-the-intellectual-property-enforcement-advisory-committees,https://www.govinfo.gov/content/pkg/FR-2011-02-11/pdf/2011-3257.pdf,Presidential Document,Executive Order,02/11/2011,02/08/2011,7681,Establishment of the Intellectual Property Enforcement Advisory Committees,"",13565
76 FR 6309, 2011-2577,6310,https://www.federalregister.gov/documents/2011/02/03/2011-2577/establishment-of-the-presidents-council-on-jobs-and-competitiveness,https://www.govinfo.gov/content/pkg/FR-2011-02-03/pdf/2011-2577.pdf,Presidential Document,Executive Order,02/03/2011,01/31/2011,6309,Establishment of the President's Council on Jobs and Competitiveness,"Revokes: EO 13501, February 6, 2009",13564
76 FR 3821, 2011-1385,3823,https://www.federalregister.gov/documents/2011/01/21/2011-1385/improving-regulation-and-regulatory-review,https://www.govinfo.gov/content/pkg/FR-2011-01-21/pdf/2011-1385.pdf,Presidential Document,Executive Order,01/21/2011,01/18/2011,3821,Improving Regulation and Regulatory Review,"See: EO 12866, September 30, 1993; EO 13579, July 11, 2011; EO 13604, March 22, 2012; EO 13609, May 1, 2012; EO 13610, May 10, 2012; EO 13636, February 12, 2013; EO 13707, September 15, 2015; EO 13777, February 24, 2017",13563
75 FR 82583, 2010-33169,82589,https://www.federalregister.gov/documents/2010/12/30/2010-33169/recruiting-and-hiring-students-and-recent-graduates,https://www.govinfo.gov/content/pkg/FR-2010-12-30/pdf/2010-33169.pdf,Presidential Document,Executive Order,12/30/2010,12/27/2010,82583,Recruiting and Hiring Students and Recent Graduates,"Supersedes: EO 12015, October 26, 1977;;
 ;  Revokes: EO 13318, November 21, 2003; EO 13162, July 6, 2000",13562
75 FR 81817, 2010-32960,81828,https://www.federalregister.gov/documents/2010/12/29/2010-32960/adjustments-of-certain-rates-of-pay,https://www.govinfo.gov/content/pkg/FR-2010-12-29/pdf/2010-32960.pdf,Presidential Document,Executive Order,12/29/2010,12/22/2010,81817,Adjustments of Certain Rates of Pay,"",13561
75 FR 78875, 2010-31878,78876,https://www.federalregister.gov/documents/2010/12/17/2010-31878/white-house-council-for-community-solutions,https://www.govinfo.gov/content/pkg/FR-2010-12-17/pdf/2010-31878.pdf,Presidential Document,Executive Order,12/17/2010,12/14/2010,78875,White House Council for Community Solutions,"Superseded by: EO 13748, November 16, 2016",13560
75 FR 71317, 2010-29579,71323,https://www.federalregister.gov/documents/2010/11/22/2010-29579/fundamental-principles-and-policymaking-criteria-for-partnerships-with-faith-based-and-other,https://www.govinfo.gov/content/pkg/FR-2010-11-22/pdf/2010-29579.pdf,Presidential Document,Executive Order,11/22/2010,11/17/2010,71317,Fundamental Principles and Policymaking Criteria for Partnerships With Faith-Based and Other Neighborhood Organizations,"Amends: EO 13279, December 12, 2002;;
 ;  See: EO 13198, January 29, 2001; EO 13199, January 29, 2001; EO 13498, February 5, 2009",13559
75 FR 69573, 2010-28854,69574,https://www.federalregister.gov/documents/2010/11/15/2010-28854/export-enforcement-coordination-center,https://www.govinfo.gov/content/pkg/FR-2010-11-15/pdf/2010-28854.pdf,Presidential Document,Executive Order,11/15/2010,11/09/2010,69573,Export Enforcement Coordination Center,"",13558
75 FR 68675, 2010-28360,68677,https://www.federalregister.gov/documents/2010/11/09/2010-28360/controlled-unclassified-information,https://www.govinfo.gov/content/pkg/FR-2010-11-09/pdf/2010-28360.pdf,Presidential Document,Executive Order,11/09/2010,11/04/2010,68675,Controlled Unclassified Information,"Revokes: Memorandum of May 7, 2008;;
 ;  See: EO 13526, December 29, 2009",13556
75 FR 68679, 2010-28365,68680,https://www.federalregister.gov/documents/2010/11/09/2010-28365/providing-an-order-of-succession-within-the-department-of-justice,https://www.govinfo.gov/content/pkg/FR-2010-11-09/pdf/2010-28365.pdf,Presidential Document,Executive Order,11/09/2010,11/04/2010,68679,Providing an Order of Succession Within the Department of Justice,"Revokes: EO 13481, December 9, 2008",13557
75 FR 65415, 2010-27004,65421,https://www.federalregister.gov/documents/2010/10/22/2010-27004/white-house-initiative-on-educational-excellence-for-hispanics,https://www.govinfo.gov/content/pkg/FR-2010-10-22/pdf/2010-27004.pdf,Presidential Document,Executive Order,10/22/2010,10/19/2010,65415,White House Initiative on Educational Excellence for Hispanics,"See: EO 13634, December 21, 2012; EO 13652, September 30, 2013
Continued by: EO 13708, September 30, 2015; EO 13811, September 29, 2017",13555
75 FR 62313, 2010-25578,62317,https://www.federalregister.gov/documents/2010/10/08/2010-25578/establishing-the-gulf-coast-ecosystem-restoration-task-force,https://www.govinfo.gov/content/pkg/FR-2010-10-08/pdf/2010-25578.pdf,Presidential Document,Executive Order,10/08/2010,10/05/2010,62313,Establishing the Gulf Coast Ecosystem Restoration Task Force,"See: EO 13626, September 10, 2012",13554
75 FR 60567, 2010-24839,60571,https://www.federalregister.gov/documents/2010/10/01/2010-24839/blocking-property-of-certain-persons-with-respect-to-serious-human-rights-abuses-by-the-government,https://www.govinfo.gov/content/pkg/FR-2010-10-01/pdf/2010-24839.pdf,Presidential Document,Executive Order,10/01/2010,09/28/2010,60567,Blocking Property of Certain Persons With Respect to Serious Human Rights Abuses by the Government of Iran and Taking Certain Other Actions,"See: EO 12957, March 15, 1995",13553
75 FR 54263, 2010-22279,54270,https://www.federalregister.gov/documents/2010/09/03/2010-22279/2010-amendments-to-the-manual-for-courts-martial-united-states,https://www.govinfo.gov/content/pkg/FR-2010-09-03/pdf/2010-22279.pdf,Presidential Document,Executive Order,09/03/2010,08/31/2010,54263,"2010 Amendments to the Manual for Courts-Martial, United States","See: EO 12473, April 13, 1984",13552
75 FR 53837, 2010-22002,53840,https://www.federalregister.gov/documents/2010/09/01/2010-22002/blocking-property-of-certain-persons-with-respect-to-north-korea,https://www.govinfo.gov/content/pkg/FR-2010-09-01/pdf/2010-22002.pdf,Presidential Document,Executive Order,09/01/2010,08/30/2010,53837,Blocking Property of Certain Persons With Respect to North Korea,"",13551
75 FR 51609, 2010-21016,51614,https://www.federalregister.gov/documents/2010/08/23/2010-21016/classified-national-security-information-program-for-state-local-tribal-and-private-sector-entities,https://www.govinfo.gov/content/pkg/FR-2010-08-23/pdf/2010-21016.pdf,Presidential Document,Executive Order,08/23/2010,08/18/2010,51609,"Classified National Security Information Program for State, Local, Tribal, and Private Sector Entities","See: EO 12333, December 4, 1981; EO 12829, January 6, 1993; EO 12968, August 2, 1995; EO 13467, June 30, 2008; EO 13526, December 29, 2009; EO 13591, November 23, 2011; EO 13636, February 12, 2013; EO 13691, February 13, 2015
Continued by: EO 13652, September 30, 2013; EO 13708, September 30, 2015; EO 13811, September 29, 2017",13549
75 FR 51615, 2010-21020,51616,https://www.federalregister.gov/documents/2010/08/23/2010-21020/establishment-of-pakistan-and-afghanistan-support-office,https://www.govinfo.gov/content/pkg/FR-2010-08-23/pdf/2010-21020.pdf,Presidential Document,Executive Order,08/23/2010,08/18/2010,51615,Establishment of Pakistan and Afghanistan Support Office,"",13550
75 FR 45039, 2010-18988,45041,https://www.federalregister.gov/documents/2010/07/30/2010-18988/increasing-federal-employment-of-individuals-with-disabilities,https://www.govinfo.gov/content/pkg/FR-2010-07-30/pdf/2010-18988.pdf,Presidential Document,Executive Order,07/30/2010,07/26/2010,45039,Increasing Federal Employment of Individuals With Disabilities,"See: EO 13163, July 26, 2000; EO 13583, August 18, 2011",13548
75 FR 43021, 2010-18169,43027,https://www.federalregister.gov/documents/2010/07/22/2010-18169/stewardship-of-the-ocean-our-coasts-and-the-great-lakes,https://www.govinfo.gov/content/pkg/FR-2010-07-22/pdf/2010-18169.pdf,Presidential Document,Executive Order,07/22/2010,07/19/2010,43021,"Stewardship of the Ocean, Our Coasts, and the Great Lakes","Revokes: EO 13366, December 17, 2004",13547
75 FR 39437, 2010-16864,39442,https://www.federalregister.gov/documents/2010/07/08/2010-16864/optimizing-the-security-of-biological-select-agents-and-toxins-in-the-united-states,https://www.govinfo.gov/content/pkg/FR-2010-07-08/pdf/2010-16864.pdf,Presidential Document,Executive Order,07/08/2010,07/02/2010,39437,Optimizing the Security of Biological Select Agents and Toxins in the United States,"",13546
75 FR 37281, 2010-15851,37285,https://www.federalregister.gov/documents/2010/06/28/2010-15851/presidents-council-on-fitness-sports-and-nutrition,https://www.govinfo.gov/content/pkg/FR-2010-06-28/pdf/2010-15851.pdf,Presidential Document,Executive Order,06/28/2010,06/22/2010,37281,"President's Council on Fitness, Sports, and Nutrition","See: EO 10830, July 24, 1959; Amends: EO 13265, June 6, 2002; Revoked by: EO 13824, February 26, 2018",13545
75 FR 33983, 2010-14613,33986,https://www.federalregister.gov/documents/2010/06/16/2010-14613/establishing-the-national-prevention-health-promotion-and-public-health-council,https://www.govinfo.gov/content/pkg/FR-2010-06-16/pdf/2010-14613.pdf,Presidential Document,Executive Order,06/16/2010,06/10/2010,33983,"Establishing the National Prevention, Health Promotion, and Public Health Council","See: EO 13591, November 23, 2011; EO 13631, December 7, 2012; EO 13652, September 30, 2013
Continued by:  EO 13708, September 30, 2015",13544
75 FR 29397, 2010-12805,29398,https://www.federalregister.gov/documents/2010/05/26/2010-12805/national-commission-on-the-bp-deepwater-horizon-oil-spill-and-offshore-drilling,https://www.govinfo.gov/content/pkg/FR-2010-05-26/pdf/2010-12805.pdf,Presidential Document,Executive Order,05/26/2010,05/21/2010,29397,National Commission on the BP Deepwater Horizon Oil Spill and Offshore Drilling,"",13543
75 FR 27921, 2010-12070,27922,https://www.federalregister.gov/documents/2010/05/18/2010-12070/providing-an-order-of-succession-within-the-department-of-agriculture,https://www.govinfo.gov/content/pkg/FR-2010-05-18/pdf/2010-12070.pdf,Presidential Document,Executive Order,05/18/2010,05/13/2010,27921,Providing an Order of Succession Within the Department of Agriculture,"Revokes: EO 13241, December 18, 2001",13542
75 FR 26879, 2010-11557,26880,https://www.federalregister.gov/documents/2010/05/12/2010-11557/temporary-organization-to-facilitate-a-strategic-partnership-with-the-republic-of-iraq,https://www.govinfo.gov/content/pkg/FR-2010-05-12/pdf/2010-11557.pdf,Presidential Document,Executive Order,05/12/2010,05/07/2010,26879,Temporary Organization To Facilitate a Strategic Partnership With the Republic of Iraq,"",13541
75 FR 22497, 2010-10172,22498,https://www.federalregister.gov/documents/2010/04/29/2010-10172/interagency-task-force-on-veterans-small-business-development,https://www.govinfo.gov/content/pkg/FR-2010-04-29/pdf/2010-10172.pdf,Presidential Document,Executive Order,04/29/2010,04/26/2010,22497,Interagency Task Force on Veterans Small Business Development,"Continued by: EO 13652, September 30, 2013;  EO 13708, September 30, 2015; EO 13811, September 29, 2017
Supersedes: EO 13299, May 8, 2003",13540
75 FR 21973, 2010-9796,21975,https://www.federalregister.gov/documents/2010/04/27/2010-9796/presidents-council-of-advisors-on-science-and-technology,https://www.govinfo.gov/content/pkg/FR-2010-04-27/pdf/2010-9796.pdf,Presidential Document,Executive Order,04/27/2010,04/21/2010,21973,President's Council of Advisors on Science and Technology,"Revokes: EO 13226, September 30, 2001
See: EO 12968, August 2, 1995; EO 13591, November 23, 2011
Amended by: EO 13596, December 19, 2011
Continued by: EO 13652, September 30, 2013;  EO 13708, September 30, 2015; EO 13811, September 29, 2017",13539
75 FR 20895, 2010-9451,20896,https://www.federalregister.gov/documents/2010/04/22/2010-9451/establishing-the-presidents-management-advisory-board,https://www.govinfo.gov/content/pkg/FR-2010-04-22/pdf/2010-9451.pdf,Presidential Document,Executive Order,04/22/2010,04/19/2010,20895,Establishing the President's Management Advisory Board,"Amended by: EO 13652, September 30, 2013
Continued by: EO 13652, September 30, 2013;  EO 13708, September 30, 2015
See: EO 13591, November 23, 2011",13538
75 FR 20237, 2010-9078,20238,https://www.federalregister.gov/documents/2010/04/19/2010-9078/interagency-group-on-insular-areas,https://www.govinfo.gov/content/pkg/FR-2010-04-19/pdf/2010-9078.pdf,Presidential Document,Executive Order,04/19/2010,04/14/2010,20237,Interagency Group on Insular Areas,"Supersedes: EO 13299, May 8, 2003",13537
75 FR 19869, 2010-8878,19872,https://www.federalregister.gov/documents/2010/04/15/2010-8878/blocking-property-of-certain-persons-contributing-to-the-conflict-in-somalia,https://www.govinfo.gov/content/pkg/FR-2010-04-15/pdf/2010-8878.pdf,Presidential Document,Executive Order,04/15/2010,04/12/2010,19869,Blocking Property of Certain Persons Contributing to the Conflict in Somalia,"See: EO 13620, July 20, 2012",13536
75 FR 15597, 2010-7154,15600,https://www.federalregister.gov/documents/2010/03/29/2010-7154/ensuring-enforcement-and-implementation-of-abortion-restrictions-in-the-patient-protection-and,https://www.govinfo.gov/content/pkg/FR-2010-03-29/pdf/2010-7154.pdf,Presidential Document,Executive Order,03/29/2010,03/24/2010,15597,Ensuring Enforcement and Implementation of Abortion Restrictions in the Patient Protection and Affordable Care Act,"",13535
75 FR 12433, 2010-5837,12435,https://www.federalregister.gov/documents/2010/03/16/2010-5837/national-export-initiative,https://www.govinfo.gov/content/pkg/FR-2010-03-16/pdf/2010-5837.pdf,Presidential Document,Executive Order,03/16/2010,03/11/2010,12433,National Export Initiative,"See: EO 12870, September 30, 1993; EO 13630, December 6, 2012",13534
75 FR 10163, 2010-4884,10164,https://www.federalregister.gov/documents/2010/03/05/2010-4884/providing-an-order-of-succession-within-the-department-of-defense,https://www.govinfo.gov/content/pkg/FR-2010-03-05/pdf/2010-4884.pdf,Presidential Document,Executive Order,03/05/2010,03/01/2010,10163,Providing an Order of Succession Within the Department of Defense,"Revokes: EO 13394, December 22, 2005; Revoked by: EO 13963, December 10, 2020",13533
75 FR 9747, 2010-4593,9752,https://www.federalregister.gov/documents/2010/03/03/2010-4593/promoting-excellence-innovation-and-sustainability-at-historically-black-colleges-and-universities,https://www.govinfo.gov/content/pkg/FR-2010-03-03/pdf/2010-4593.pdf,Presidential Document,Executive Order,03/03/2010,02/26/2010,9747,"Promoting Excellence, Innovation, and Sustainability at Historically Black Colleges and Universities","See: EO 13591, November 23, 2011;
 Amended by: EO 13569, April 5, 2011;
 Continued by: EO 13652, September 30, 2013; EO 13708, September 30, 2015
 Revokes: EO 13256, February 12, 2002;
 See: EO 13591, November 23, 2011; EO 13621, July 26, 2012
Revoked by: EO 13779 of February 28, 2017",13532
75 FR 7927, 2010-3725,7928,https://www.federalregister.gov/documents/2010/02/23/2010-3725/national-commission-on-fiscal-responsibility-and-reform,https://www.govinfo.gov/content/pkg/FR-2010-02-23/pdf/2010-3725.pdf,Presidential Document,Executive Order,02/23/2010,02/18/2010,7927,National Commission on Fiscal Responsibility and Reform,"",13531
75 FR 5481, 2010-2419,5483,https://www.federalregister.gov/documents/2010/02/03/2010-2419/presidents-advisory-council-on-financial-capability,https://www.govinfo.gov/content/pkg/FR-2010-02-03/pdf/2010-2419.pdf,Presidential Document,Executive Order,02/03/2010,01/29/2010,5481,President's Advisory Council on Financial Capability,"Amended by: EO 13591, November 23, 2011",13530
75 FR 3331, 2010-1229,3331,https://www.federalregister.gov/documents/2010/01/21/2010-1229/ordering-the-selected-reserve-and-certain-individual-ready-reserve-members-of-the-armed-forces-to,https://www.govinfo.gov/content/pkg/FR-2010-01-21/pdf/2010-1229.pdf,Presidential Document,Executive Order,01/21/2010,01/16/2010,3331,Ordering the Selected Reserve and Certain Individual Ready Reserve Members of the Armed Forces to Active Duty,"",13529
75 FR 2053, 2010-705,2054,https://www.federalregister.gov/documents/2010/01/14/2010-705/establishment-of-the-council-of-governors,https://www.govinfo.gov/content/pkg/FR-2010-01-14/pdf/2010-705.pdf,Presidential Document,Executive Order,01/14/2010,01/11/2010,2053,Establishment of the Council of Governors,"",13528
75 FR 737, 2010-38,738,https://www.federalregister.gov/documents/2010/01/06/2010-38/establishing-federal-capability-for-the-timely-provision-of-medical-countermeasures-following-a,https://www.govinfo.gov/content/pkg/FR-2010-01-06/pdf/2010-38.pdf,Presidential Document,Executive Order,01/06/2010,12/30/2009,737,Establishing Federal Capability for the Timely Provision of Medical Countermeasures Following a Biological Attack,"",13527
75 FR 705, E9-31418,731,https://www.federalregister.gov/documents/2010/01/05/E9-31418/classified-national-security-information,https://www.govinfo.gov/content/pkg/FR-2010-01-05/pdf/E9-31418.pdf,Presidential Document,Executive Order,01/05/2010,12/29/2010,707,Classified National Security Information,"Federal Register correction page and date: 75 FR 1013, January 8, 2010, Executive Order 13526 - Correction; Revokes: EO 12958, April 17, 1995; EO 13292, March 25, 2003;  See: EO 12333, December 4, 1981; Memorandum of December 29, 2009 (75 FR 733); Order of December 29, 2009 (75 FR 735); EO 13549, August 18, 2010; EO 13556, November 4, 2010; EO 13618, July 6, 2012",13526
74 FR 69231, E9-31098,69242,https://www.federalregister.gov/documents/2009/12/30/E9-31098/adjustments-of-certain-rates-of-pay,https://www.govinfo.gov/content/pkg/FR-2009-12-30/pdf/E9-31098.pdf,Presidential Document,Executive Order,12/30/2009,12/23/2009,69231,Adjustments of Certain Rates of Pay,"",13525
74 FR 67803, E9-30413,67803,https://www.federalregister.gov/documents/2009/12/21/E9-30413/amending-executive-order-12425-designating-interpol-as-a-public-international-organization-entitled,https://www.govinfo.gov/content/pkg/FR-2009-12-21/pdf/E9-30413.pdf,Presidential Document,Executive Order,12/21/2009,12/16/2009,67803,"Amending Executive Order 12425 Designating Interpol as a Public International Organization Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","Amends: EO 12425, June 16, 1983",13524
74 FR 66563, E9-30020,66563,https://www.federalregister.gov/documents/2009/12/16/E9-30020/half-day-closing-of-executive-departments-and-agencies-on-thursday-december-24-2009,https://www.govinfo.gov/content/pkg/FR-2009-12-16/pdf/E9-30020.pdf,Presidential Document,Executive Order,12/16/2009,12/11/2009,66563,"Half-Day Closing of Executive Departments and Agencies on Thursday, December 24, 2009","Federal Register correction page and date: 74 FR 67049, December 18, 2009",13523
74 FR 66203, E9-29781,66206,https://www.federalregister.gov/documents/2009/12/14/E9-29781/creating-labor-management-forums-to-improve-delivery-of-government-services,https://www.govinfo.gov/content/pkg/FR-2009-12-14/pdf/E9-29781.pdf,Presidential Document,Executive Order,12/14/2009,12/09/2009,66201,Creating Labor-Management Forums to Improve Delivery of Government Services,"Continued by: EO 13652, September 30, 2013; EO 13708, September 30, 2015
See: EO 13591, November 23, 2011
Revoked by: EO 13812, September 29, 2017",13522
74 FR 62671, E9-28805,62673,https://www.federalregister.gov/documents/2009/11/30/E9-28805/establishing-the-presidential-commission-for-the-study-of-bioethical-issues,https://www.govinfo.gov/content/pkg/FR-2009-11-30/pdf/E9-28805.pdf,Presidential Document,Executive Order,11/30/2009,11/24/2009,62669,Establishing the Presidential Commission for the Study of Bioethical Issues,"Continued by: EO 13652, September 30, 2013; EO 13708, September 30, 2015
See: EO 13591, November 23, 2011
Supersedes: EO 13237, November 28, 2001",13521
74 FR 62201, E9-28493,62205,https://www.federalregister.gov/documents/2009/11/25/E9-28493/reducing-improper-payments,https://www.govinfo.gov/content/pkg/FR-2009-11-25/pdf/E9-28493.pdf,Presidential Document,Executive Order,11/25/2009,11/20/2009,62201,Reducing Improper Payments,"",13520
74 FR 60123, E9-28022,60125,https://www.federalregister.gov/documents/2009/11/19/E9-28022/establishment-of-the-financial-fraud-enforcement-task-force,https://www.govinfo.gov/content/pkg/FR-2009-11-19/pdf/E9-28022.pdf,Presidential Document,Executive Order,11/19/2009,11/17/2009,60121,Establishment of the Financial Fraud Enforcement Task Force,"Terminates: EO 13271, July 9, 2002",13519
74 FR 58533, E9-27441,58536,https://www.federalregister.gov/documents/2009/11/13/E9-27441/employment-of-veterans-in-the-federal-government,https://www.govinfo.gov/content/pkg/FR-2009-11-13/pdf/E9-27441.pdf,Presidential Document,Executive Order,11/13/2009,11/09/2009,58533,Employment of Veterans in the Federal Government,"See: EO 13583, August 18, 2011",13518
74 FR 57239, E9-26834,57240,https://www.federalregister.gov/documents/2009/11/05/E9-26834/amendments-to-executive-orders-13183-and-13494,https://www.govinfo.gov/content/pkg/FR-2009-11-05/pdf/E9-26834.pdf,Presidential Document,Executive Order,11/05/2009,10/30/2009,57239,Amendments to Executive Orders 13183 and 13494,"Amends: EO 13183, December 23, 2000; EO 13494, January 30, 2009",13517
74 FR 56521, E9-26408,56522,https://www.federalregister.gov/documents/2009/11/02/E9-26408/amending-executive-order-13462,https://www.govinfo.gov/content/pkg/FR-2009-11-02/pdf/E9-26408.pdf,Presidential Document,Executive Order,11/02/2009,10/28/2009,56521,Amending Executive Order 13462,"Federal Register correction page and date: 74 FR 57241, November 5, 2009",13516
74 FR 53635, E9-25268,53638,https://www.federalregister.gov/documents/2009/10/19/E9-25268/increasing-participation-of-asian-americans-and-pacific-islanders-in-federal-programs,https://www.govinfo.gov/content/pkg/FR-2009-10-19/pdf/E9-25268.pdf,Presidential Document,Executive Order,10/19/2009,10/14/2009,53633,Increasing Participation of Asian Americans and Pacific Islanders in Federal Programs,"Supersedes: EO 13125, June 7, 1999; EO 13339, May 13, 2004;
Amended by: EO 13585, September 30, 2011; EO 13652, September 30, 2013;
Continued by: EO 13652, September 30, 2013;  EO 13708, September 30, 2015; EO 13811, September 29, 2017 
Superseded by: EO 14031, May 28, 2021",13515
74 FR 52117, E9-24518,52127,https://www.federalregister.gov/documents/2009/10/08/E9-24518/federal-leadership-in-environmental-energy-and-economic-performance,https://www.govinfo.gov/content/pkg/FR-2009-10-08/pdf/E9-24518.pdf,Presidential Document,Executive Order,10/08/2009,10/05/2009,52115,"Federal Leadership in Environmental, Energy, and Economic Performance","See: EO 13423, January 24, 2007; EO 13677, September 23, 2014
Revoked by: EO 13693, March 25, 2015",13514
74 FR 51225, E9-24203,51227,https://www.federalregister.gov/documents/2009/10/06/E9-24203/federal-leadership-on-reducing-text-messaging-while-driving,https://www.govinfo.gov/content/pkg/FR-2009-10-06/pdf/E9-24203.pdf,Presidential Document,Executive Order,10/06/2009,10/01/2009,51225,Federal Leadership On Reducing Text Messaging While Driving,"",13513
74 FR 50911, E9-23915,50911,https://www.federalregister.gov/documents/2009/10/02/E9-23915/amending-executive-order-13390,https://www.govinfo.gov/content/pkg/FR-2009-10-02/pdf/E9-23915.pdf,Presidential Document,Executive Order,10/02/2009,09/29/2009,50911,Amending Executive Order 13390,"Amends: EO 13390, November 1, 2005",13512
74 FR 50909, E9-23886,50910,https://www.federalregister.gov/documents/2009/10/01/E9-23886/continuance-of-certain-federal-advisory-committees,https://www.govinfo.gov/content/pkg/FR-2009-10-01/pdf/E9-23886.pdf,Presidential Document,Executive Order,10/01/2009,09/29/2009,50907,Continuance of Certain Federal Advisory Committees,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 12131, May 4, 1979; EO 12196, February 26, 1980; EO 12216, June 18, 1980; EO 12367, February 15, 1982; EO 12382, September 13, 1982; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13226, September 30, 2001; EO 13231, October 16, 2001; EO 13256, February 12, 2002; EO 13265, June 6, 2002; EO 13270, July 3, 2002; Supersedes in part: EO 13446, September 28, 2007; Superseded by: EO 13585, September 30, 2011",13511
74 FR 32047, E9-16034,32047,https://www.federalregister.gov/documents/2009/07/06/E9-16034/waiver-under-the-trade-act-of-1974-with-respect-to-the-republic-of-belarus,https://www.govinfo.gov/content/pkg/FR-2009-07-06/pdf/E9-16034.pdf,Presidential Document,Executive Order,07/06/2009,07/01/2009,32045,Waiver Under the Trade Act of 1974 With Respect to the Republic of Belarus,"",13510
74 FR 30903, E9-15368,30905,https://www.federalregister.gov/documents/2009/06/26/E9-15368/establishing-a-white-house-council-on-automotive-communities-and-workers,https://www.govinfo.gov/content/pkg/FR-2009-06-26/pdf/E9-15368.pdf,Presidential Document,Executive Order,06/26/2009,06/23/2009,30901,Establishing a White House Council on Automotive Communities and Workers,"Revoked by: EO 13578, July 6, 2011",13509
74 FR 23099, E9-11547,23104,https://www.federalregister.gov/documents/2009/05/15/E9-11547/chesapeake-bay-protection-and-restoration,https://www.govinfo.gov/content/pkg/FR-2009-05-15/pdf/E9-11547.pdf,Presidential Document,Executive Order,05/15/2009,05/12/2009,23097,Chesapeake Bay Protection and Restoration,"",13508
74 FR 17071, E9-8572,17073,https://www.federalregister.gov/documents/2009/04/13/E9-8572/establishment-of-the-white-house-office-of-health-reform,https://www.govinfo.gov/content/pkg/FR-2009-04-13/pdf/E9-8572.pdf,Presidential Document,Executive Order,04/13/2009,04/08/2009,17071,Establishment of the White House Office of Health Reform,"Revoked by: EO 13569, April 5, 2011",13507
74 FR 11271, E9-5802,11273,https://www.federalregister.gov/documents/2009/03/16/E9-5802/establishing-a-white-house-council-on-women-and-girls,https://www.govinfo.gov/content/pkg/FR-2009-03-16/pdf/E9-5802.pdf,Presidential Document,Executive Order,03/16/2009,03/11/2009,11269,Establishing a White House Council on Women And Girls,"",13506
74 FR 10667, E9-5441,10668,https://www.federalregister.gov/documents/2009/03/11/E9-5441/removing-barriers-to-responsible-scientific-research-involving-human-stem-cells,https://www.govinfo.gov/content/pkg/FR-2009-03-11/pdf/E9-5441.pdf,Presidential Document,Executive Order,03/11/2009,03/09/2009,10665,Removing Barriers to Responsible Scientific Research Involving Human Stem Cells,"Revokes: EO 13435, June 20, 2007",13505
74 FR 8139, E9-4068,8140,https://www.federalregister.gov/documents/2009/02/24/E9-4068/establishment-of-the-white-house-office-of-urban-affairs,https://www.govinfo.gov/content/pkg/FR-2009-02-24/pdf/E9-4068.pdf,Presidential Document,Executive Order,02/24/2009,02/19/2009,8139,Establishment of the White House Office of Urban Affairs,"",13503
